 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Ch,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
86,0.00000,284,0,284,284,284,128.42035,228.83404,1293.83337,2305.50000,0,0.11200,0.11200,0,0.00000,0,2.79788,284,NaN,NaN,100,284,2,1293.83337,2305.50000,0,0,0.00000,0.00000,NaN
87,0.00000,292,0,292,292,292,123.65608,230.55447,1245.83337,2322.83325,0,0.11200,0.11200,0,0.00000,0,2.87670,292,NaN,NaN,100,292,2,1245.83337,2322.83325,0,0,0.00000,0.00000,NaN
88,0.00000,289,0,289,289,289,133.18463,230.02511,1341.83337,2317.50000,0,0.11200,0.11200,0,0.00000,0,2.84714,289,NaN,NaN,100,289,2,1341.83337,2317.50000,0,0,0.00000,0.00000,NaN
89,0.00000,285,0,285,285,285,138.47826,229.62809,1395.16663,2313.50000,0,0.11200,0.11200,0,0.00000,0,2.80773,285,NaN,NaN,100,285,2,1395.16663,2313.50000,0,0,0.00000,0.00000,NaN
90,0.00000,279,0,279,279,279,152.90342,227.37828,1540.50000,2290.83325,0,0.11200,0.11200,0,0.00000,0,2.74862,279,NaN,NaN,100,279,2,1540.50000,2290.83325,0,0,0.00000,0.00000,NaN
91,0.00000,244,0,244,244,244,152.10938,218.37912,1532.50000,2200.16675,0,0.11200,0.11200,0,0.00000,0,2.40381,244,NaN,NaN,100,244,2,1532.50000,2200.16675,0,0,0.00000,0.00000,NaN
92,0.00000,225,0,225,225,225,154.09449,214.67355,1552.50000,2162.83325,0,0.11200,0.11200,0,0.00000,0,2.21663,225,NaN,NaN,100,225,2,1552.50000,2162.83325,0,0,0.00000,0.00000,NaN
93,0.00000,235,0,235,235,235,148.40383,215.20293,1495.16663,2168.16675,0,0.11200,0.11200,0,0.00000,0,2.31515,235,NaN,NaN,100,235,2,1495.16663,2168.16675,0,0,0.00000,0.00000,NaN
94,0.00000,221,0,221,221,221,148.93319,211.36504,1500.50000,2129.50000,0,0.11200,0.11200,0,0.00000,0,2.17722,221,NaN,NaN,100,221,2,1500.50000,2129.50000,0,0,0.00000,0.00000,NaN
95,0.00000,198,0,198,198,198,158.46174,205.80672,1596.50000,2073.50000,0,0.11200,0.11200,0,0.00000,0,1.95064,198,NaN,NaN,100,198,2,1596.50000,2073.50000,0,0,0.00000,0.00000,NaN
96,0.00000,277,0,277,277,277,157.66770,225.79019,1588.50000,2274.83325,0,0.11200,0.11200,0,0.00000,0,2.72892,277,NaN,NaN,100,277,2,1588.50000,2274.83325,0,0,0.00000,0.00000,NaN
97,0.00000,252,0,252,252,252,157.66770,218.37912,1588.50000,2200.16675,0,0.11200,0.11200,0,0.00000,0,2.48263,252,NaN,NaN,100,252,2,1588.50000,2200.16675,0,0,0.00000,0.00000,NaN
98,0.00000,231,0,231,231,231,157.80003,215.20293,1589.83325,2168.16675,0,0.11200,0.11200,0,0.00000,0,2.27574,231,NaN,NaN,100,231,2,1589.83325,2168.16675,0,0,0.00000,0.00000,NaN
99,0.00000,274,0,274,274,274,147.47745,226.31957,1485.83337,2280.16675,0,0.11200,0.11200,0,0.00000,0,2.69936,274,NaN,NaN,100,274,2,1485.83337,2280.16675,0,0,0.00000,0.00000,NaN
100,0.00000,57,0,57,57,57,125.90587,162.66357,1268.50000,1638.83337,0,0.11200,0.11200,0,0.00000,0,0.56155,57,NaN,NaN,100,57,2,1268.50000,1638.83337,0,0,0.00000,0.00000,NaN
101,0.00000,44,0,44,44,44,130.80249,153.39970,1317.83337,1545.50000,0,0.11200,0.11200,0,0.00000,0,0.43347,44,NaN,NaN,100,44,2,1317.83337,1545.50000,0,0,0.00000,0.00000,NaN
102,0.00000,309,0,309,309,309,141.12508,233.99534,1421.83337,2357.50000,0,0.11200,0.11200,0,0.00000,0,3.04417,309,NaN,NaN,100,309,2,1421.83337,2357.50000,0,0,0.00000,0.00000,NaN
103,0.00000,323,0,323,323,323,141.52211,238.36259,1425.83337,2401.50000,0,0.11200,0.11200,0,0.00000,0,3.18210,323,NaN,NaN,100,323,2,1425.83337,2401.50000,0,0,0.00000,0.00000,NaN
104,0.00000,352,0,352,352,352,136.89016,246.03836,1379.16663,2478.83325,0,0.11200,0.11200,0,0.00000,0,3.46780,352,NaN,NaN,100,352,2,1379.16663,2478.83325,0,0,0.00000,0.00000,NaN
105,0.00000,350,0,350,350,350,132.65526,247.49412,1336.50000,2493.50000,0,0.11200,0.11200,0,0.00000,0,3.44809,350,NaN,NaN,100,350,2,1336.50000,2493.50000,0,0,0.00000,0.00000,NaN
106,0.00000,370,0,370,370,370,135.03740,251.19965,1360.50000,2530.83325,0,0.11200,0.11200,0,0.00000,0,3.64513,370,NaN,NaN,100,370,2,1360.50000,2530.83325,0,0,0.00000,0.00000,NaN
107,0.00000,377,0,377,377,377,131.06717,253.44946,1320.50000,2553.50000,0,0.11200,0.11200,0,0.00000,0,3.71409,377,NaN,NaN,100,377,2,1320.50000,2553.50000,0,0,0.00000,0.00000,NaN
108,0.00000,400,0,400,400,400,130.80249,257.81671,1317.83337,2597.50000,0,0.11200,0.11200,0,0.00000,0,3.94068,400,NaN,NaN,100,400,2,1317.83337,2597.50000,0,0,0.00000,0.00000,NaN
109,0.00000,408,0,408,408,408,134.50803,260.19885,1355.16663,2621.50000,0,0.11200,0.11200,0,0.00000,0,4.01949,408,NaN,NaN,100,408,2,1355.16663,2621.50000,0,0,0.00000,0.00000,NaN
110,0.00000,394,0,394,394,394,110.15730,257.02266,1109.83337,2589.50000,0,0.11200,0.11200,0,0.00000,0,3.88157,394,NaN,NaN,100,394,2,1109.83337,2589.50000,0,0,0.00000,0.00000,NaN
111,0.00000,386,0,386,386,386,112.80412,254.77288,1136.50000,2566.83350,0,0.11200,0.11200,0,0.00000,0,3.80275,386,NaN,NaN,100,386,2,1136.50000,2566.83350,0,0,0.00000,0.00000,NaN
112,0.00000,387,0,387,387,387,105.52536,254.64053,1063.16663,2565.50000,0,0.11200,0.11200,0,0.00000,0,3.81261,387,NaN,NaN,100,387,2,1063.16663,2565.50000,0,0,0.00000,0.00000,NaN
113,0.00000,381,0,381,381,381,101.55514,253.58182,1023.16669,2554.83350,0,0.11200,0.11200,0,0.00000,0,3.75350,381,NaN,NaN,100,381,2,1023.16669,2554.83350,0,0,0.00000,0.00000,NaN
114,0.00000,354,0,354,354,354,97.45256,246.70007,981.83331,2485.50000,0,0.11200,0.11200,0,0.00000,0,3.48750,354,NaN,NaN,100,354,2,981.83331,2485.50000,0,0,0.00000,0.00000,NaN
115,0.00000,325,0,325,325,325,110.81900,240.61239,1116.50000,2424.16675,0,0.11200,0.11200,0,0.00000,0,3.20180,325,NaN,NaN,100,325,2,1116.50000,2424.16675,0,0,0.00000,0.00000,NaN
116,0.00000,340,0,340,340,340,114.92157,242.99453,1157.83337,2448.16675,0,0.11200,0.11200,0,0.00000,0,3.34958,340,NaN,NaN,100,340,2,1157.83337,2448.16675,0,0,0.00000,0.00000,NaN
117,0.00000,332,0,332,332,332,118.09776,240.34770,1189.83337,2421.50000,0,0.11200,0.11200,0,0.00000,0,3.27076,332,NaN,NaN,100,332,2,1189.83337,2421.50000,0,0,0.00000,0.00000,NaN
118,0.00000,349,0,349,349,349,120.21520,244.58262,1211.16663,2464.16675,0,0.11200,0.11200,0,0.00000,0,3.43824,349,NaN,NaN,100,349,2,1211.16663,2464.16675,0,0,0.00000,0.00000,NaN
119,0.00000,327,0,327,327,327,122.86203,240.61239,1237.83337,2424.16675,0,0.11200,0.11200,0,0.00000,0,3.22150,327,NaN,NaN,100,327,2,1237.83337,2424.16675,0,0,0.00000,0.00000,NaN
