 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Ch,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
89,0.00000,14779,0,14779,14779,14779,137.15485,200.97626,1381.83337,2024.83325,0,0.11200,0.11200,0,0.00000,0,145.59822,14779,NaN,NaN,100,14779,2,1381.83337,2024.83325,0,0,0.00000,0.00000,NaN
90,0.00000,14108,0,14108,14108,14108,141.65444,203.62309,1427.16663,2051.50000,0,0.11200,0.11200,0,0.00000,0,138.98773,14108,NaN,NaN,100,14108,2,1427.16663,2051.50000,0,0,0.00000,0.00000,NaN
91,0.00000,14452,0,14452,14452,14452,125.77352,200.57924,1267.16663,2020.83325,0,0.11200,0.11200,0,0.00000,0,142.37671,14452,NaN,NaN,100,14452,2,1267.16663,2020.83325,0,0,0.00000,0.00000,NaN
92,0.00000,13886,0,13886,13886,13886,129.21440,211.03419,1301.83337,2126.16675,0,0.11200,0.11200,0,0.00000,0,136.80065,13886,NaN,NaN,100,13886,2,1301.83337,2126.16675,0,0,0.00000,0.00000,NaN
93,0.00000,13882,0,13882,13882,13882,143.77190,207.46099,1448.50000,2090.16675,0,0.11200,0.11200,0,0.00000,0,136.76125,13882,NaN,NaN,100,13882,2,1448.50000,2090.16675,0,0,0.00000,0.00000,NaN
94,0.00000,14345,0,14345,14345,14345,138.74295,207.59332,1397.83337,2091.50000,0,0.11200,0.11200,0,0.00000,0,141.32258,14345,NaN,NaN,100,14345,2,1397.83337,2091.50000,0,0,0.00000,0.00000,NaN
95,0.00000,13768,0,13768,13768,13768,143.77190,210.76950,1448.50000,2123.50000,0,0.11200,0.11200,0,0.00000,0,135.63815,13768,NaN,NaN,100,13768,2,1448.50000,2123.50000,0,0,0.00000,0.00000,NaN
96,0.00000,14906,0,14906,14906,14906,138.74295,210.63717,1397.83337,2122.16675,0,0.11200,0.11200,0,0.00000,0,146.84938,14906,NaN,NaN,100,14906,2,1397.83337,2122.16675,0,0,0.00000,0.00000,NaN
97,0.00000,13387,0,13387,13387,13387,135.30207,191.58006,1363.16663,1930.16663,0,0.11200,0.11200,0,0.00000,0,131.88466,13387,NaN,NaN,100,13387,2,1363.16663,1930.16663,0,0,0.00000,0.00000,NaN
98,0.00000,13875,0,13875,13875,13875,134.90505,188.00686,1359.16663,1894.16663,0,0.11200,0.11200,0,0.00000,0,136.69228,13875,NaN,NaN,100,13875,2,1359.16663,1894.16663,0,0,0.00000,0.00000,NaN
99,0.00000,13302,0,13302,13302,13302,133.71398,231.71246,1347.16663,2334.50000,0,0.11200,0.11200,0,0.00000,0,131.04726,13302,NaN,NaN,100,13302,2,1347.16663,2334.50000,0,0,0.00000,0.00000,NaN
100,0.00000,14009,0,14009,14009,14009,137.15485,234.62397,1381.83337,2363.83350,0,0.11200,0.11200,0,0.00000,0,138.01241,14009,NaN,NaN,100,14009,2,1381.83337,2363.83350,0,0,0.00000,0.00000,NaN
101,0.00000,13773,0,13773,13773,13773,128.94971,228.66863,1299.16663,2303.83350,0,0.11200,0.11200,0,0.00000,0,135.68741,13773,NaN,NaN,100,13773,2,1299.16663,2303.83350,0,0,0.00000,0.00000,NaN
102,0.00000,13773,0,13773,13773,13773,131.46419,227.74223,1324.50000,2294.50000,0,0.11200,0.11200,0,0.00000,0,135.68741,13773,NaN,NaN,100,13773,2,1324.50000,2294.50000,0,0,0.00000,0.00000,NaN
103,0.00000,14909,0,14909,14909,14909,140.59571,229.72734,1416.50000,2314.50000,0,0.11200,0.11200,0,0.00000,0,146.87894,14909,NaN,NaN,100,14909,2,1416.50000,2314.50000,0,0,0.00000,0.00000,NaN
104,0.00000,14786,0,14786,14786,14786,136.36081,223.50734,1373.83337,2251.83350,0,0.11200,0.11200,0,0.00000,0,145.66718,14786,NaN,NaN,100,14786,2,1373.83337,2251.83350,0,0,0.00000,0.00000,NaN
105,0.00000,14114,0,14114,14114,14114,134.24335,219.00773,1352.50000,2206.50000,0,0.11200,0.11200,0,0.00000,0,139.04684,14114,NaN,NaN,100,14114,2,1352.50000,2206.50000,0,0,0.00000,0.00000,NaN
106,0.00000,13769,0,13769,13769,13769,136.09612,214.37581,1371.16663,2159.83350,0,0.11200,0.11200,0,0.00000,0,135.64801,13769,NaN,NaN,100,13769,2,1371.16663,2159.83350,0,0,0.00000,0.00000,NaN
107,0.00000,14907,0,14907,14907,14907,140.72806,215.43452,1417.83337,2170.50000,0,0.11200,0.11200,0,0.00000,0,146.85924,14907,NaN,Infinity,100,14907,2,1417.83337,2170.50000,0,0,0.00000,0.00000,NaN
108,0.00000,14016,0,14016,14016,14016,68.33756,240.94324,688.50000,2427.50000,0,0.11200,0.11200,0,0.00000,0,138.08137,14016,NaN,NaN,100,14016,2,688.50000,2427.50000,0,0,0.00000,0.00000,NaN
109,0.00000,14670,0,14670,14670,14670,133.58165,237.93249,1345.83337,2397.16675,0,0.11200,0.11200,0,0.00000,0,144.52438,14670,NaN,NaN,100,14670,2,1345.83337,2397.16675,0,0,0.00000,0.00000,NaN
110,0.00000,14454,0,14454,14454,14454,131.59653,235.41802,1325.83337,2371.83350,0,0.11200,0.11200,0,0.00000,0,142.39642,14454,NaN,NaN,100,14454,2,1325.83337,2371.83350,0,0,0.00000,0.00000,NaN
111,0.00000,14232,0,14232,14232,14232,128.28801,233.56524,1292.50000,2353.16675,0,0.11200,0.11200,0,0.00000,0,140.20934,14232,NaN,NaN,100,14232,2,1292.50000,2353.16675,0,0,0.00000,0.00000,NaN
112,0.00000,13774,0,13774,13774,13774,123.65608,233.96226,1245.83337,2357.16675,0,0.11200,0.11200,0,0.00000,0,135.69726,13774,NaN,NaN,100,13774,2,1245.83337,2357.16675,0,0,0.00000,0.00000,NaN
113,0.00000,15509,0,15509,15509,15509,130.00844,231.18310,1309.83337,2329.16675,0,0.11200,0.11200,0,0.00000,0,152.78996,15509,NaN,Infinity,100,15509,2,1309.83337,2329.16675,0,0,0.00000,0.00000,NaN
114,0.00000,15584,0,15584,15584,15584,134.11100,231.31543,1351.16663,2330.50000,0,0.11200,0.11200,0,0.00000,0,153.52883,15584,NaN,NaN,100,15584,2,1351.16663,2330.50000,0,0,0.00000,0.00000,NaN
